id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,New Classification,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,language,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,,Classification
1.43E+18,1.43E+18,2021-08-30 05:18:55 UTC,8/30/2021,5:18:55,0,40499024,_himspecial,HimSpecial ????????????????,,i?�?m finna try to sleep my way thru Hurricane Ida ????????????,Other,[],[],[],0,0,0,[],[],en,https://twitter.com/_HimSpecial/status/1432211204869693440,FALSE,,0,,,"32.45,-91.49,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 22:48:43 UTC,8/30/2021,22:48:43,0,36335798,iembot_jan,IEMBot JAN,"{'type': 'Point', 'coordinates': [32.49, -90.98]}","At 8:47 AM CDT, 10 NW Kings [Warren Co, MS] PUBLIC reports TROPICAL STORM. SOCIAL MEDIA REPORT OF POWER LINES DOWN IN THE EAGLE LAKE AREA.  https://t.co/SKvZuN4Xsp",Other,[],['https://mesonet.agron.iastate.edu/lsr/#JAN/202108301347/202108301347'],[],0,0,0,[],[],en,https://twitter.com/iembot_jan/status/1432475395601821703,FALSE,,0,,,"32.45,-91.49,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 22:15:51 UTC,8/30/2021,22:15:51,0,36335798,iembot_jan,IEMBot JAN,"{'type': 'Point', 'coordinates': [31.96, -90.98]}","At 5:14 AM CDT, Port Gibson [Claiborne Co, MS] PUBLIC reports TROPICAL STORM. SOCIAL MEDIA REPORT OF TREES AND POWER LINES DOWN IN THE PORT GIBSON AREA.  https://t.co/cXeh6erhdN",Other,[],['https://mesonet.agron.iastate.edu/lsr/#JAN/202108301014/202108301014'],[],0,0,0,[],[],en,https://twitter.com/iembot_jan/status/1432467126061699073,FALSE,,0,,,"32.45,-91.49,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 22:01:13 UTC,8/30/2021,22:01:13,0,36335798,iembot_jan,IEMBot JAN,"{'type': 'Point', 'coordinates': [31.96, -90.98]}","[Delayed Report] On Aug 30, at 4:00 AM CDT, Port Gibson [Claiborne Co, MS] EMERGENCY MNGR reports TROPICAL STORM. SEVERAL TREES DOWNED AROUND THE COUNTY.  https://t.co/VDCxY9Xsep",Other,[],['https://mesonet.agron.iastate.edu/lsr/#JAN/202108300900/202108300900'],[],0,0,0,[],[],en,https://twitter.com/iembot_jan/status/1432463445425676295,FALSE,,0,,,"32.45,-91.49,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 21:23:25 UTC,8/30/2021,21:23:25,0,36335798,iembot_jan,IEMBot JAN,"{'type': 'Point', 'coordinates': [32.47, -90.12]}","At 10:00 AM CDT, Madison [Madison Co, MS] BROADCAST MEDIA reports TROPICAL STORM. SEVERAL PICTURES OF TREES DOWN ACROSS THE MADISON AREA.  https://t.co/gbD16YaOO3",Other,[],['https://mesonet.agron.iastate.edu/lsr/#JAN/202108301500/202108301500'],[],0,0,0,[],[],en,https://twitter.com/iembot_jan/status/1432453931653742595,FALSE,,0,,,"32.45,-91.49,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 20:35:31 UTC,8/30/2021,20:35:31,0,36335798,iembot_jan,IEMBot JAN,"{'type': 'Point', 'coordinates': [32.34, -90.17]}","At 8:30 AM CDT, 1 WNW LE Fleurs Bluff [Hinds Co, MS] PUBLIC reports TROPICAL STORM. DOWNED TREE NEAR HOUSE ON HAWTHORN DRIVE.  https://t.co/V2JK8ur6MY",Other,[],['https://mesonet.agron.iastate.edu/lsr/#JAN/202108301330/202108301330'],[],0,0,0,[],[],en,https://twitter.com/iembot_jan/status/1432441875814764546,FALSE,,0,,,"32.45,-91.49,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 19:54:53 UTC,8/30/2021,19:54:53,0,36335798,iembot_jan,IEMBot JAN,"{'type': 'Point', 'coordinates': [32.32, -90.19]}","At 9:57 AM CDT, 1 N Jackson [Hinds Co, MS] EMERGENCY MNGR reports TROPICAL STORM. A HOME SUSTAINED ROOF DAMAGE ALONG LIVINGSTON ST.  https://t.co/O4DOasLpOY",Other,[],['https://mesonet.agron.iastate.edu/lsr/#JAN/202108301457/202108301457'],[],0,0,0,[],[],en,https://twitter.com/iembot_jan/status/1432431649627594752,FALSE,,0,,,"32.45,-91.49,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 19:49:24 UTC,8/30/2021,19:49:24,0,36335798,iembot_jan,IEMBot JAN,"{'type': 'Point', 'coordinates': [32.4, -90.17]}","At 9:57 AM CDT, 1 W Tougaloo [Hinds Co, MS] EMERGENCY MNGR reports TROPICAL STORM. TREE DOWN ON A HOME ALONG WINTHROP CIRCLE.  https://t.co/O4DOasLpOY",Other,[],['https://mesonet.agron.iastate.edu/lsr/#JAN/202108301457/202108301457'],[],0,0,0,[],[],en,https://twitter.com/iembot_jan/status/1432430270825713665,FALSE,,0,,,"32.45,-91.49,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 19:48:35 UTC,8/30/2021,19:48:35,0,36335798,iembot_jan,IEMBot JAN,"{'type': 'Point', 'coordinates': [32.1, -90.63]}","At 9:57 AM CDT, 1 WSW Utica [Hinds Co, MS] EMERGENCY MNGR reports TROPICAL STORM. TREE ON A HOME ON HUDSON DR.  https://t.co/O4DOasLpOY",Other,[],['https://mesonet.agron.iastate.edu/lsr/#JAN/202108301457/202108301457'],[],0,0,0,[],[],en,https://twitter.com/iembot_jan/status/1432430066386944003,FALSE,,0,,,"32.45,-91.49,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 19:42:32 UTC,8/30/2021,19:42:32,0,36335798,iembot_jan,IEMBot JAN,"{'type': 'Point', 'coordinates': [32.34, -90.6]}","At 9:57 AM CDT, Edwards [Hinds Co, MS] EMERGENCY MNGR reports TROPICAL STORM. TREE DOWN ALONG WOODLAND DR.  https://t.co/O4DOasLpOY",Other,[],['https://mesonet.agron.iastate.edu/lsr/#JAN/202108301457/202108301457'],[],0,0,0,[],[],en,https://twitter.com/iembot_jan/status/1432428544836079618,FALSE,,0,,,"32.45,-91.49,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 19:14:35 UTC,8/30/2021,19:14:35,0,36335798,iembot_jan,IEMBot JAN,"{'type': 'Point', 'coordinates': [32.32, -90.29]}","At 5:30 AM CDT, 3 ESE Clinton [Hinds Co, MS] PUBLIC reports TROPICAL STORM. TREE BLOCKING ROAD NEAR HIGHWAY 80 AND NORMAN STREET IN CLINTON.  https://t.co/eyNf5xVwBc",Other,[],['https://mesonet.agron.iastate.edu/lsr/#JAN/202108301030/202108301030'],[],0,0,0,[],[],en,https://twitter.com/iembot_jan/status/1432421508601696257,FALSE,,0,,,"32.45,-91.49,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 19:10:35 UTC,8/30/2021,19:10:35,0,36335798,iembot_jan,IEMBot JAN,"{'type': 'Point', 'coordinates': [32.36, -90.28]}","At 5:30 AM CDT, 3 ENE Clinton [Hinds Co, MS] BROADCAST MEDIA reports TROPICAL STORM. TREE LEANING ON A POWER POLE NEAR NORTHSIDE DRIVE AND MAGNOLIA.  https://t.co/eyNf5xVwBc",Other,[],['https://mesonet.agron.iastate.edu/lsr/#JAN/202108301030/202108301030'],[],0,0,0,[],[],en,https://twitter.com/iembot_jan/status/1432420501373140998,FALSE,,0,,,"32.45,-91.49,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 13:15:05 UTC,8/30/2021,13:15:05,0,36335798,iembot_jan,IEMBot JAN,"{'type': 'Point', 'coordinates': [32.08, -90.2]}","At 7:30 AM CDT, 1 WNW Clear Branch [Rankin Co, MS] BROADCAST MEDIA reports TROPICAL STORM. A TREE WAS UPROOTED IN THE CLEAR BRANCH COMMUNITY.  https://t.co/3mrjP5uJD0",Other,[],['https://mesonet.agron.iastate.edu/lsr/#JAN/202108301230/202108301230'],[],0,0,0,[],[],en,https://twitter.com/iembot_jan/status/1432331038697480197,FALSE,,0,,,"32.45,-91.49,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 13:08:16 UTC,8/30/2021,13:08:16,0,36335798,iembot_jan,IEMBot JAN,"{'type': 'Point', 'coordinates': [31.56, -91.4]}","At 4:25 AM CDT, 1 NW Natchez [Adams Co, MS] BROADCAST MEDIA reports TROPICAL STORM. THE METAL ROOF WAS BLOWN OFF OF A BUILDING ON ORANGE AVENUE.  https://t.co/8LgeML4UuH",Other,[],['https://mesonet.agron.iastate.edu/lsr/#JAN/202108300925/202108300925'],[],0,0,0,[],[],en,https://twitter.com/iembot_jan/status/1432329323420143617,FALSE,,0,,,"32.45,-91.49,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 09:22:02 UTC,8/30/2021,9:22:02,0,26117465,deadlotusnurse,deadlotus RN (she/her),,@sewsweetpink Thank you.  It?�?s getting pretty close now and just downgraded to a tropical storm. We?�?ll get hit hard by that but obviously nowhere near as hard as the coast did when it made landfall as a Cat 4.  Still have power right now. I doubt I will much longer.,Other,[],[],[],1,0,1,[],[],en,https://twitter.com/deadlotusnurse/status/1432272389694533634,FALSE,,0,,,"32.45,-91.49,100km",,,,,"[{'screen_name': 'sewsweetpink', 'name': 'Geraldine Swayze', 'id': '267237142'}]",,,,,,
1.43E+18,1.43E+18,2021-08-30 05:17:45 UTC,8/30/2021,5:17:45,0,23150360,yemolly,M ????LLY,,@jcenerizio Hopefully a tropical storm by the time it hits here.  Poor NOLA. ????????,Other,[],[],[],1,0,0,[],[],en,https://twitter.com/YEMolly/status/1432210914124652545,FALSE,,0,,,"32.45,-91.49,100km",,,,,"[{'screen_name': 'jcenerizio', 'name': 'Jessica', 'id': '146113211'}]",,,,,,
1.43E+18,1.43E+18,2021-08-30 15:14:27 UTC,8/30/2021,15:14:27,0,7.05E+17,bestbrandwx,Jason Brand,,@DHartman_WAPT: my house off Burnham Road - N of Old Brandon Road. (2.3 miles SE of WFOJAN) Official rain gauge measurements 1.8?�? of rain. Lots of leaves down. Some 1-3?�? branches down near the field. Winds 20G40. Ponding along drainage pathway to the creek. @NWSJacksonMS  https://t.co/hHTO5K13SV,Other,"[{'screen_name': 'nwsjacksonms', 'name': 'nws jackson ms', 'id': '577537350'}]",[],['https://pbs.twimg.com/media/E-DEzfvXsAQqfsi.jpg'],0,1,3,[],[],en,https://twitter.com/BestBrandWx/status/1432361076373532678,FALSE,,1,https://pbs.twimg.com/media/E-DEzfvXsAQqfsi.jpg,,"32.45,-91.49,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 10:25:48 UTC,8/30/2021,10:25:48,0,4812283460,princesskate258,???????????????? ??????????????????????�????,,"@jamareous_t Yes, 5:30am-12pm ish, she gone show her ass, wind at 18mph rn",Other,[],[],[],1,0,0,[],[],en,https://twitter.com/princesskate258/status/1432288436514340864,FALSE,,0,,,"32.45,-91.49,100km",,,,,"[{'screen_name': 'jamareous_t', 'name': 'juh?�?mar?�?e?�?us ???', 'id': '743874616834260992'}]",,,,,,
1.43E+18,1.43E+18,2021-08-30 06:45:03 UTC,8/30/2021,6:45:03,0,23150360,yemolly,M ????LLY,,"@im7below @GumpyBumps @trainrek13 So far, just fine.  Rain is just now picking up so might be a few hours before we get heavy rain and wind.  Thanks for asking!",Other,[],[],[],2,0,5,[],[],en,https://twitter.com/YEMolly/status/1432232881439584257,FALSE,,0,,,"32.45,-91.49,100km",,,,,"[{'screen_name': 'im7below', 'name': 'Bobby Fucking Weaver', 'id': '103360798'}, {'screen_name': 'trainrek13', 'name': 'Your Mom Did Her Own Research', 'id': '783195976315973634'}]",,,,,,
1.43E+18,1.43E+18,2021-08-30 00:36:52 UTC,8/30/2021,0:36:52,0,2316580195,fbrownwilliams,FeliciaBrownWilliams,,"@DanielleLampton Hurricane force winds forcing themselves through just enough tall-ish, sturdy-ish building to make a wind tunnel. Or witches/wizards. Could be either, really.",Other,[],[],[],0,0,0,[],[],en,https://twitter.com/FBrownWilliams/status/1432140226395316233,FALSE,,0,,,"32.45,-91.49,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 23:10:28 UTC,8/30/2021,23:10:28,0,14984074,bryankorourke,Bryan K. O'Rourke,,@michaelqtodd Not long once started you can not wind it back,Other,[],[],[],0,0,1,[],[],en,https://twitter.com/Bryankorourke/status/1432480870380802055,FALSE,,0,,,"29.98,-90.38,100km",,,,,"[{'screen_name': 'michaelqtodd', 'name': '???? Michael Q Todd {Tags #Auspol #LookAtThis}????', 'id': '19684844'}]",,,,,,
1.43E+18,1.43E+18,2021-08-30 22:57:05 UTC,8/30/2021,22:57:05,0,8.29E+17,tweetsbykeezy,?????????????? ????,,I really can?�?t believe I fell asleep last night during them high ass winds I just knew god was protecting me,Other,[],[],[],0,0,2,[],[],en,https://twitter.com/tweetsbykeezy/status/1432477502690242562,FALSE,,0,,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 22:36:24 UTC,8/30/2021,22:36:24,0,792017946,nickamatangelo,Nick Amatangelo,"{'type': 'Point', 'coordinates': [30.51158095, -90.47379349]}","?�?It felt like the apocalypse?�? one man describes #HurricaneIda, saying winds were stronger than #HurricaneKatrina. Several trees are blocking his driveway, preventing him from leaving  https://t.co/LQ91umOVf3",Other,[],[],['https://pbs.twimg.com/media/E-Ep61XXEAcpjgG.jpg'],0,1,0,"['hurricaneida', 'hurricanekatrina']",[],en,https://twitter.com/NickAmatangelo/status/1432472296971722753,FALSE,,1,https://pbs.twimg.com/media/E-Ep61XXEAcpjgG.jpg,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 21:07:13 UTC,8/30/2021,21:07:13,0,218657311,socialquiche,KNS,,@DJKilogram Yes ma?�?am. Thanks K! That wind was insane!!!,Other,[],[],[],0,0,1,[],[],en,https://twitter.com/SocialQuiche/status/1432449853653757963,FALSE,,0,,,"29.98,-90.38,100km",,,,,"[{'screen_name': 'DJKilogram', 'name': 'Kayla Green', 'id': '288312983'}]",,,,,,
1.43E+18,1.43E+18,2021-08-30 20:34:44 UTC,8/30/2021,20:34:44,0,190790409,coachkirschner,Rodney Kirschner,,"Just wanted to let everyone know that we are safe. We lost power around 9:15pm, lots of rain and wind. No damage or flooding so we made it out better than most. Lot's of trees,, limbs and fences down.. We currently don't have cell service,",Power Loss,[],[],[],0,0,8,[],[],en,https://twitter.com/CoachKirschner/status/1432441679399763970,FALSE,,0,,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 19:49:03 UTC,8/30/2021,19:49:03,0,33315561,__bj_,coolest monkey in the jungle,,Personally I'm good dog... a lot of people around me not tho.. That wind fucked some shit up,Other,[],[],[],0,0,0,[],[],en,https://twitter.com/__BJ_/status/1432430182703435776,FALSE,https://twitter.com/KentThaDon/status/1432421111795535873,0,,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 19:36:46 UTC,8/30/2021,19:36:46,0,337715205,fyoushoresy,Not the first ????L - please dont sing to me,,@margarett406 Not one that touched down - because there?�?s only roof damage.  Straight line wind gust I?�?m guessing.,House Damage,[],[],[],0,0,2,[],[],en,https://twitter.com/fyoushoresy/status/1432427092382306314,FALSE,,0,,,"29.98,-90.38,100km",,,,,"[{'screen_name': 'margarett406', 'name': 'Margaret', 'id': '121782475'}]",,,,,,
1.43E+18,1.43E+18,2021-08-30 19:23:04 UTC,8/30/2021,19:23:04,0,319718469,mfjones69_,"Jones, Mother Fucker",,@canguardjosh Y?�?all should be good. That?�?s right down west Napoleon from me. You?�?re probably gonna have wind damage and some leaks but it shouldn?�?t be that bad.,Other,[],[],[],1,0,0,[],[],en,https://twitter.com/mfjones69_/status/1432423644408471552,FALSE,,0,,,"29.98,-90.38,100km",,,,,"[{'screen_name': 'canguardjosh', 'name': 'Josh', 'id': '433804123'}]",,,,,,
1.43E+18,1.43E+18,2021-08-30 19:02:39 UTC,8/30/2021,19:02:39,0,4025873932,rafaelorozko,Rafael Orozco,,We didn't do too bad last night. Hurricane Ida brought lots of wind and some rain. Power went out for 14 hours. We feel fortunate despite the inconvenience ????????????,Power Loss,[],[],[],2,0,3,[],[],en,https://twitter.com/rafaelorozko/status/1432418504758767617,FALSE,,0,,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 18:48:21 UTC,8/30/2021,18:48:21,0,34925686,jsnow9,John Snow,,"Lots of trees and limbs down around the Garden District area, including this one that was fully uprooted. Even after living in Louisiana for 26 years, it?�?s still shocking to see firsthand how damaging powerful winds can be, especially from a storm as devastating as #HurricaneIda.  https://t.co/zORcyIBdyF",Other,[],[],"['https://pbs.twimg.com/media/E-D1wQnXEAMK-ug.jpg', 'https://pbs.twimg.com/media/E-D1wQnXoAE8VFh.jpg']",0,0,3,['hurricaneida'],[],en,https://twitter.com/jsnow9/status/1432414905269985283,FALSE,,1,https://pbs.twimg.com/media/E-D1wQnXEAMK-ug.jpg,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 17:41:20 UTC,8/30/2021,17:41:20,0,388704455,pancettabake,backroads,,"Just past 1 pm and the power has just gone after blipping a few times, but otherwise we are chilling and hanging tight. Wind picking up a bit. Have bacon and tequila ??????",Power Loss,[],[],[],0,0,1,[],[],en,https://twitter.com/pancettabake/status/1432398041055744001,FALSE,,0,,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 17:41:04 UTC,8/30/2021,17:41:04,0,847882850,nicolemfoy,Nicole Foy ????,,@SplatterDaddy @statesman these folks came from their mobile homes that wouldn?�?t have been safe in the high winds to the one person in their family that a house with a solid foundation. Much stronger conditions were predicted for Lafayette and they were relieved they didn?�?t come to pass,Other,[],[],[],0,0,1,[],[],en,https://twitter.com/nicoleMfoy/status/1432397975754522632,FALSE,,0,,,"29.98,-90.38,100km",,,,,"[{'screen_name': 'SplatterDaddy', 'name': 'Bear Philippe', 'id': '1109558611280359426'}, {'screen_name': 'statesman', 'name': 'Austin Statesman', 'id': '5692542'}]",,,,,,
1.43E+18,1.43E+18,2021-08-30 17:35:33 UTC,8/30/2021,17:35:33,0,8.62E+17,savoiebg,Bobby G Savoie,,"@jhardingAL Had a rough night, last night, with really strong winds and some driving rain. Lost power about 6 pm; still on generator power today; no rain now; only a light breeze. No significant damage to speak of; not the same for many here. Cell &amp; internet service spotty.  Very thankful.",Power Loss,[],[],[],1,0,1,[],[],en,https://twitter.com/savoiebg/status/1432396587100262403,FALSE,,0,,,"29.98,-90.38,100km",,,,,"[{'screen_name': 'jhardingAL', 'name': 'Jamie Harding', 'id': '1639918896'}]",,,,,,
1.43E+18,1.43E+18,2021-08-30 17:24:46 UTC,8/30/2021,17:24:46,0,43707509,sweeetjamess,??????????�??? ???? 1/4 ????,,"They said wind gust up to 5mpg, shit must be more than that",Other,[],[],[],0,0,0,[],[],en,https://twitter.com/SweeetJamess/status/1432393874044080134,FALSE,,0,,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 16:55:25 UTC,8/30/2021,16:55:25,0,25902875,thepricesicard,Progressive,,Never underestimate the power of wind  https://t.co/LAwg97Fgwj,Other,[],[],['https://pbs.twimg.com/media/E-DYwHyWQAU1xeJ.jpg'],0,1,3,[],[],en,https://twitter.com/ThePriceSicard/status/1432386486075285513,FALSE,,1,https://pbs.twimg.com/media/E-DYwHyWQAU1xeJ.jpg,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 15:05:00 UTC,8/30/2021,15:05:00,0,14201924,rjallain,Rhett Allain,,Wind speed decreased enough for some drone pictures. Lots more water than I expected. Fewer downed trees Thani expected.  https://t.co/i1dqht0plv,Other,[],[],"['https://pbs.twimg.com/media/E-DCpJuWQAMQutr.jpg', 'https://pbs.twimg.com/media/E-DCpJsXoAEMJnY.jpg', 'https://pbs.twimg.com/media/E-DCpJuXsAoD_oF.jpg', 'https://pbs.twimg.com/media/E-DCpJsWUAUqCf1.jpg']",2,3,22,[],[],en,https://twitter.com/rjallain/status/1432358700384145414,FALSE,,1,https://pbs.twimg.com/media/E-DCpJuWQAMQutr.jpg,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 14:49:24 UTC,8/30/2021,14:49:24,0,2538363270,evoyeyo,Diego Paredes-Burneo,,"@AustinChipps (Sorry, connection lost yesterday) I?�?ve never heard sth like that, neither have evidence, but I bet a continuous shaking might have those results! Though I can?�?t help but laugh just picturing it ????   PS. It replaces wind!  https://t.co/E5HRYHugdg",Other,[],[],['https://pbs.twimg.com/tweet_video_thumb/E-C_EcoWQAE8WBA.jpg'],0,0,1,[],[],en,https://twitter.com/evoyeyo/status/1432354772632444930,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/E-C_EcoWQAE8WBA.jpg,,"29.98,-90.38,100km",,,,,"[{'screen_name': 'AustinChipps', 'name': 'Austin Chipps', 'id': '1265263482481643520'}]",,,,,,
1.43E+18,1.43E+18,2021-08-30 14:45:08 UTC,8/30/2021,14:45:08,0,2583216852,mikeremaley1,Mike Remaley,,"Must have been some significant wind to knock 2 semi trucks over near St. Rose, LA. From hurricane #ida #HurricaneIda  https://t.co/WN7TfgSg4J",Other,[],[],[],2,4,18,"['ida', 'hurricaneida']",[],en,https://twitter.com/mikeremaley1/status/1432353700824092674,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1432353643743875072/pu/img/kiMp7830J6UcYtDY.jpg,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 14:31:20 UTC,8/30/2021,14:31:20,0,8.72E+17,oldbaj,Lucifero Baj,,Wind Damage is a thing. But go off,Other,[],[],[],2,8,9,[],[],en,https://twitter.com/OldBaj/status/1432350227034423296,FALSE,https://twitter.com/ShomeTheDellas/status/1432346430434316291,0,,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 14:30:28 UTC,8/30/2021,14:30:28,0,564068690,magicknegro,Scott Blackula (Alex Jennings),,"Ventured back to the apartment. It?�?s only about 1.5 miles, but between here and there, I saw a lot of damage from the winds. I?�?ll be heading up to Maryland with Karate and. @honeygriot once my dad and brother get here. I hope to be back soon. I hope. I hope. I hope. I hope. I hop",Other,"[{'screen_name': 'honeygriot', 'name': 'great neckpectations', 'id': '1251283797460557824'}]",[],[],4,0,12,[],[],en,https://twitter.com/Magicknegro/status/1432350009316585476,FALSE,,0,,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 13:24:58 UTC,8/30/2021,13:24:58,0,8.68E+17,jasmineravon,rabbit ???????????,,@keissshaaaaaa Some people power out. My area power on. The winds got a little bad. And the cell tower went down at about 11 last night because the cell service stopped working,Other,[],[],[],0,0,1,[],[],en,https://twitter.com/jasmineravon/status/1432333524791607299,FALSE,,0,,,"29.98,-90.38,100km",,,,,"[{'screen_name': 'keissshaaaaaa', 'name': 'love me for you ??????????', 'id': '3207147479'}]",,,,,,
1.43E+18,1.43E+18,2021-08-30 13:07:49 UTC,8/30/2021,13:07:49,0,21925335,louisianafilmtv,Patrick Mulhearn ??????????????,,"Ida has done an incredible amount of damage to South Louisiana. But from loss of life perspective, we should thank the Man Upstairs that the strongest winds &amp; storm surge threaded the needle and spared our largest population centers of BR &amp; NOLA from a direct hit. #HurricaneIda",Other,[],[],[],0,1,6,['hurricaneida'],[],en,https://twitter.com/LouisianaFilmTV/status/1432329209591050245,FALSE,,0,,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 13:05:31 UTC,8/30/2021,13:05:31,0,3236903649,nolabi33,?�?bi?�?,,"If you?�?ve ever experienced a tornado, imagine one hanging over you for 12 hours and that?�?s what Ida?�?s winds felt like for us here. #HurricaneIda",Other,[],[],[],1,0,2,['hurricaneida'],[],en,https://twitter.com/nolabi33/status/1432328629598527498,FALSE,,0,,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 10:51:42 UTC,8/30/2021,10:51:42,0,312761413,vandamcnn,Derek Van Dam,,Here in #Houma #Louisiana we anticipated a break from the relentless CAT4 winds as the center of #Ida was forecast to cross over us. It never happened. The storm slowed &amp; pivoted overhead and left us in the eyewall for hours. I fear what we may see in daylight @CNN @CNNweather  https://t.co/9xbU1mpCL7,Other,"[{'screen_name': 'cnn', 'name': 'cnn', 'id': '759251'}, {'screen_name': 'cnnweather', 'name': 'cnn weather center', 'id': '26003862'}]",[],[],9,83,255,"['houma', 'louisiana', 'ida']",[],en,https://twitter.com/VanDamCNN/status/1432294952969584642,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1432294870757089281/pu/img/0FBoYb7O1T_gj22n.jpg,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 10:33:51 UTC,8/30/2021,10:33:51,0,14201924,rjallain,Rhett Allain,,"I got up to refuel the generator. The winds are gone.   It?�?s still dark, but I can tell the yard and street are flooded (we aren?�?t in danger of flooding) and our huge oak tree fell over. I can?�?t believe it missed the house.   I?�?ll send pics when the sun comes up.",Other,[],[],[],3,1,23,[],[],en,https://twitter.com/rjallain/status/1432290460429651973,FALSE,,0,,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 10:18:07 UTC,8/30/2021,10:18:07,0,93740411,dori_the_queen,"Disrespectfully, Dorionne ????",,When they said 150+ mph winds THEY MEANT THAT SHIT!!! #HurricaneIda,Other,[],[],[],0,1,3,['hurricaneida'],[],en,https://twitter.com/Dori_the_Queen/status/1432286504672432131,FALSE,,0,,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 09:52:06 UTC,8/30/2021,9:52:06,0,45990277,dylanfedericowx,Dylan Federico,,"I?�?ve made it back to Gulfport safe and sound.  This was the worst driving experience of my life. We intercepted #IDA?�?s eye a second time by coincidence, but it was pitch black, powerful 80-90mph wind gusts, blinding rain, and I-12 was covered in down trees &amp; power lines.  https://t.co/AhuzwEkZrQ",Other,[],[],['https://pbs.twimg.com/media/E-B7BPpX0AQHRv4.jpg'],6,10,100,['ida'],[],en,https://twitter.com/DylanFedericoWX/status/1432279956730613760,FALSE,,1,https://pbs.twimg.com/media/E-B7BPpX0AQHRv4.jpg,,"29.98,-90.38,100km",,,,,[],,,,,,
1.43E+18,1.43E+18,2021-08-30 09:28:22 UTC,8/30/2021,9:28:22,0,34917996,iembot_lix,IEMBot LIX,"{'type': 'Point', 'coordinates': [30.41, -91.18]}","At 4:10 AM CDT, 3 SSE Port Allen [East Baton Rouge Co, LA] MESONET reports NON-TSTM WND GST of M45 MPH. MESONET STATION 1311W LSU TIGER STADIUM. WIND GUST TO 45 MPH.  https://t.co/X8g9udUeyo",Other,[],['https://mesonet.agron.iastate.edu/lsr/#LIX/202108300910/202108300910'],[],0,0,0,[],[],en,https://twitter.com/iembot_lix/status/1432273983072718852,FALSE,,0,,,"29.98,-90.38,100km",,,,,[],,,,,,
